7577 6 6
0.16666667 0.29166666 0.28109604 0.03710468 0.029233988 0.31229773
0.16666667 0.45833334 0.0477942 0.0412857 0.035193224 0.075895935
0.16666667 0.45833334 0.0477942 0.0412857 0.035193224 0.075895935
0.16666667 0.625 0.044814862 0.07870689 0.044814862 0.09191841
0.16666667 0.625 0.044814862 0.07870689 0.044814862 0.09191841
0.16666667 0.7916667 0.07645813 0.10512993 0.062293697 0.16865763
0.16666667 0.7916667 0.07645813 0.10512993 0.062293697 0.16865763
0.16666667 0.9583333 0.10512711 0.11665486 0.10367216 0.13914254
0.16666667 0.9583333 0.10512711 0.11665486 0.10367216 0.13914254
0.33333334 0.125 0.11665486 0.16528448 0.10794369 0.16865763
0.33333334 0.125 0.11665486 0.16528448 0.10794369 0.16865763
0.33333334 0.29166666 0.16528448 0.19648671 0.12649322 0.21644396
0.33333334 0.29166666 0.16528448 0.19648671 0.12649322 0.21644396
0.33333334 0.45833334 0.19648698 0.18827812 0.1405483 0.2241741
0.33333334 0.45833334 0.19648698 0.18827812 0.1405483 0.2241741
0.33333334 0.625 0.18827812 0.15463178 0.14055392 0.20801108
0.33333334 0.625 0.18827812 0.15463178 0.14055392 0.20801108
0.33333334 0.7916667 0.15741041 0.16750513 0.1068165 0.18777217
0.33333334 0.7916667 0.15741041 0.16750513 0.1068165 0.18777217
0.33333334 0.9583333 0.16750513 0.157357 0.15038666 0.17708658
0.33333334 0.9583333 0.16750513 0.157357 0.15038666 0.17708658
0.5 0.125 0.15069559 0.12930419 0.11806455 0.15735729
0.5 0.125 0.15069559 0.12930419 0.11806455 0.15735729
0.5 0.29166666 0.1283417 0.13768084 0.10400554 0.15179187
0.5 0.29166666 0.1283417 0.13768084 0.10400554 0.15179187
0.5 0.45833334 0.13492583 0.09360498 0.07027683 0.140236
0.5 0.45833334 0.13492583 0.09360498 0.07027683 0.140236
0.5 0.625 0.09412445 0.09416717 0.093464434 0.13056883
0.5 0.625 0.09412445 0.09416717 0.093464434 0.13056883
0.5 0.7916667 0.09380456 0.079353414 0.07926909 0.118060336
0.5 0.7916667 0.09380456 0.079353414 0.07926909 0.118060336
0.5 0.9583333 0.079354264 0.09085024 0.07364772 0.10541046
0.5 0.9583333 0.079354264 0.09085024 0.07364772 0.10541046
0.6666667 0.125 0.09085024 0.115243755 0.07870689 0.118060336
0.6666667 0.125 0.09085024 0.115243755 0.07870689 0.118060336
0.6666667 0.29166666 0.10175706 0.092761695 0.07730141 0.112438135
0.6666667 0.29166666 0.10175706 0.092761695 0.07730141 0.112438135
0.6666667 0.45833334 0.0910189 0.11861972 0.08463858 0.120871015
0.6666667 0.45833334 0.0910189 0.11861972 0.08463858 0.120871015
0.6666667 0.625 0.118060336 0.09894581 0.09529156 0.12308577
0.6666667 0.625 0.118060336 0.09894581 0.09529156 0.12308577
0.6666667 0.7916667 0.101194575 0.0955735 0.09023211 0.1211524
0.6666667 0.7916667 0.101194575 0.0955735 0.09023211 0.1211524
0.6666667 0.9583333 0.09838362 0.109627455 0.09557294 0.12059021
0.6666667 0.9583333 0.09838362 0.109627455 0.09557294 0.12059021
0.8333333 0.125 0.109887466 0.12421859 0.10988719 0.14308351
0.8333333 0.125 0.109887466 0.12421859 0.10988719 0.14308351
0.8333333 0.29166666 0.12243138 0.15319735 0.115530476 0.18411791
0.8333333 0.29166666 0.12243138 0.15319735 0.115530476 0.18411791
0.8333333 0.45833334 0.15460283 0.1470641 0.12958528 0.18287098
0.8333333 0.45833334 0.15460283 0.1470641 0.12958528 0.18287098
0.8333333 0.625 0.14528844 0.14909334 0.12761506 0.15302053
0.8333333 0.625 0.14528844 0.14909334 0.12761506 0.15302053
0.8333333 0.7916667 0.15026551 0.16612805 0.13632877 0.17680942
0.8333333 0.7916667 0.15026551 0.16612805 0.13632877 0.17680942
0.8333333 0.9583333 0.16612805 0.15474254 0.13492611 0.17554899
0.8333333 0.9583333 0.16612805 0.15474254 0.13492611 0.17554899
1.0 0.125 0.15591218 0.1714343 0.13534832 0.17955431
1.0 0.125 0.15591218 0.1714343 0.13534832 0.17955431
1.0 0.29166666 0.1702731 0.17262249 0.16275461 0.1798551
1.0 0.29166666 0.1702731 0.17262249 0.16275461 0.1798551
1.0 0.45833334 0.17290358 0.16562657 0.14082912 0.18271244
1.0 0.45833334 0.17290358 0.16562657 0.14082912 0.18271244
1.0 0.625 0.16463262 0.16444118 0.15350655 0.16910739
1.0 0.625 0.16463262 0.16444118 0.15350655 0.16910739
1.0 0.7916667 0.16444118 0.19620505 0.15580676 0.21860813
1.0 0.7916667 0.16444118 0.19620505 0.15580676 0.21860813
1.0 0.9583333 0.19692549 0.21644396 0.18580449 0.21782133
1.0 0.9583333 0.19692549 0.21644396 0.18580449 0.21782133
0.0 0.125 0.21644396 0.19283217 0.19124174 0.21644396
0.0 0.125 0.21644396 0.19283217 0.19124174 0.21644396
0.0 0.29166666 0.19751354 0.19082177 0.16248505 0.2064257
0.0 0.29166666 0.19751354 0.19082177 0.16248505 0.2064257
0.0 0.45833334 0.18740785 0.17568503 0.1541809 0.19479957
0.0 0.45833334 0.18740785 0.17568503 0.1541809 0.19479957
0.0 0.625 0.17429529 0.17820843 0.12817979 0.1922697
0.0 0.625 0.17429529 0.17820843 0.12817979 0.1922697
0.0 0.7916667 0.17820843 0.1561126 0.14616995 0.17849599
0.0 0.7916667 0.17820843 0.1561126 0.14616995 0.17849599
0.0 0.9583333 0.1489809 0.17680942 0.13815871 0.17680942
0.0 0.9583333 0.1489809 0.17680942 0.13815871 0.17680942
0.16666667 0.125 0.17552818 0.17146662 0.16078974 0.18243134
0.16666667 0.125 0.17552818 0.17146662 0.16078974 0.18243134
0.16666667 0.29166666 0.16705342 0.14335899 0.14054802 0.16705368
0.16666667 0.29166666 0.16705342 0.14335899 0.14054802 0.16705368
0.16666667 0.45833334 0.14606482 0.14364007 0.14335926 0.16328982
0.16666667 0.45833334 0.14606482 0.14364007 0.14335926 0.16328982
0.16666667 0.625 0.14448337 0.13633159 0.11749815 0.1541663
0.16666667 0.625 0.14448337 0.13633159 0.11749815 0.1541663
0.16666667 0.7916667 0.13632877 0.13057446 0.112438425 0.13829926
0.16666667 0.7916667 0.13632877 0.13057446 0.112438425 0.13829926
0.16666667 0.9583333 0.13057446 0.12649322 0.11535114 0.1503864
0.16666667 0.9583333 0.13057446 0.12649322 0.11535114 0.1503864
0.33333334 0.125 0.13796616 0.118835606 0.118060336 0.1406377
0.33333334 0.125 0.13796616 0.118835606 0.118060336 0.1406377
0.33333334 0.29166666 0.12091459 0.12536883 0.11883588 0.13884795
0.33333334 0.29166666 0.12091459 0.12536883 0.11883588 0.13884795
0.33333334 0.45833334 0.12621213 0.12552035 0.11837292 0.13351218
0.33333334 0.45833334 0.12621213 0.12552035 0.11837292 0.13351218
0.33333334 0.625 0.12312006 0.11923392 0.112438425 0.12955858
0.33333334 0.625 0.12312006 0.11923392 0.112438425 0.12955858
0.33333334 0.7916667 0.11789337 0.1124387 0.10195382 0.11946583
0.33333334 0.7916667 0.11789337 0.1124387 0.10195382 0.11946583
0.33333334 0.9583333 0.11492668 0.110230975 0.10150659 0.118057534
0.33333334 0.9583333 0.11492668 0.110230975 0.10150659 0.118057534
0.5 0.125 0.10878417 0.09557266 0.09192206 0.110230975
0.5 0.125 0.10878417 0.09557266 0.09192206 0.110230975
0.5 0.29166666 0.098325714 0.13211599 0.098325714 0.13898174
0.5 0.29166666 0.098325714 0.13211599 0.098325714 0.13898174
0.5 0.45833334 0.1310942 0.12826245 0.101560004 0.13632877
0.5 0.45833334 0.1310942 0.12826245 0.101560004 0.13632877
0.5 0.625 0.12509927 0.123401165 0.11300061 0.13095309
0.5 0.625 0.12509927 0.123401165 0.11300061 0.13095309
0.5 0.7916667 0.120871305 0.116108134 0.11347004 0.12631276
0.5 0.7916667 0.120871305 0.116108134 0.11347004 0.12631276
0.5 0.9583333 0.116108134 0.10786414 0.10570701 0.12360018
0.5 0.9583333 0.116108134 0.10786414 0.10570701 0.12360018
0.6666667 0.125 0.10681678 0.11075185 0.09276226 0.11384418
0.6666667 0.125 0.10681678 0.11075185 0.09276226 0.11384418
0.6666667 0.29166666 0.10318474 0.112295344 0.09197491 0.123563915
0.6666667 0.29166666 0.10318474 0.112295344 0.09197491 0.123563915
0.6666667 0.45833334 0.112295344 0.10173709 0.092761695 0.11514032
0.6666667 0.45833334 0.112295344 0.10173709 0.092761695 0.11514032
0.6666667 0.625 0.102351286 0.101953536 0.09612276 0.102881156
0.6666667 0.625 0.102351286 0.101953536 0.09612276 0.102881156
0.6666667 0.7916667 0.10197799 0.09863998 0.09557266 0.102437586
0.6666667 0.7916667 0.10197799 0.09863998 0.09557266 0.102437586
0.6666667 0.9583333 0.09805193 0.08294245 0.08294245 0.09905178
0.6666667 0.9583333 0.09805193 0.08294245 0.08294245 0.09905178
0.8333333 0.125 0.08292615 0.0676854 0.06242834 0.088884816
0.8333333 0.125 0.08292615 0.0676854 0.06242834 0.088884816
0.8333333 0.29166666 0.0676854 0.07787766 0.06749144 0.09159656
0.8333333 0.29166666 0.0676854 0.07787766 0.06749144 0.09159656
0.8333333 0.45833334 0.07787485 0.056219213 0.056219213 0.078521654
0.8333333 0.45833334 0.07787485 0.056219213 0.056219213 0.078521654
0.8333333 0.625 0.056219213 0.076345965 0.0508826 0.083766624
0.8333333 0.625 0.056219213 0.076345965 0.0508826 0.083766624
0.8333333 0.7916667 0.076345965 0.068952866 0.062859826 0.087311804
0.8333333 0.7916667 0.076345965 0.068952866 0.062859826 0.087311804
0.8333333 0.9583333 0.06821892 0.07195187 0.06690086 0.081924036
0.8333333 0.9583333 0.06821892 0.07195187 0.06690086 0.081924036
1.0 0.125 0.0711173 0.0781447 0.06465799 0.0781447
