7057 6 6
0.6666667 0.125 0.0464868 0.041066073 0.041066073 0.0464868
0.6666667 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.625 0.04927929 0.082132146 0.04927929 0.082132146
0.6666667 0.625 0.04927929 0.082132146 0.04927929 0.082132146
0.6666667 0.7916667 0.082132146 0.082132146 0.082132146 0.082132146
0.6666667 0.7916667 0.082132146 0.082132146 0.082132146 0.082132146
0.6666667 0.9583333 0.06940167 0.02886945 0.025050307 0.06940167
0.6666667 0.9583333 0.06940167 0.02886945 0.025050307 0.06940167
0.8333333 0.125 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.125 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.29166666 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.29166666 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.45833334 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.45833334 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.625 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.625 0.02886945 0.02886945 0.02886945 0.02886945
0.8333333 0.7916667 0.061188452 0.051332593 0.04932036 0.07396
0.8333333 0.7916667 0.061188452 0.051332593 0.04932036 0.07396
0.8333333 0.9583333 0.049361423 0.04595294 0.04595294 0.049361423
0.8333333 0.9583333 0.049361423 0.04595294 0.04595294 0.049361423
1.0 0.125 0.04529588 0.045254815 0.045254815 0.04529588
1.0 0.125 0.04529588 0.045254815 0.045254815 0.04529588
1.0 0.29166666 0.045254815 0.045254815 0.045254815 0.045254815
1.0 0.29166666 0.045254815 0.045254815 0.045254815 0.045254815
1.0 0.45833334 0.06940167 0.06940167 0.06940167 0.06940167
1.0 0.45833334 0.06940167 0.06940167 0.06940167 0.06940167
1.0 0.625 0.04529588 0.045172684 0.045172684 0.04529588
1.0 0.625 0.04529588 0.045172684 0.045172684 0.04529588
1.0 0.7916667 0.045172684 0.045172684 0.045172684 0.045172684
1.0 0.7916667 0.045172684 0.045172684 0.045172684 0.045172684
1.0 0.9583333 0.045172684 0.045172684 0.045172684 0.045172684
1.0 0.9583333 0.045172684 0.045172684 0.045172684 0.045172684
0.0 0.125 0.045172684 0.045172684 0.045172684 0.045172684
0.0 0.125 0.045172684 0.045172684 0.045172684 0.045172684
0.0 0.29166666 0.045172684 0.045172684 0.045172684 0.045172684
0.0 0.29166666 0.045172684 0.045172684 0.045172684 0.045172684
0.0 0.45833334 0.045172684 0.045172684 0.045172684 0.045172684
0.0 0.45833334 0.045172684 0.045172684 0.045172684 0.045172684
0.0 0.625 0.045172684 0.047308117 0.045172684 0.047308117
0.0 0.625 0.045172684 0.047308117 0.045172684 0.047308117
0.0 0.7916667 0.06931953 0.06931953 0.06931953 0.06931953
0.0 0.7916667 0.06931953 0.06931953 0.06931953 0.06931953
0.0 0.9583333 0.06931953 0.06931953 0.06931953 0.06931953
0.0 0.9583333 0.06931953 0.06931953 0.06931953 0.06931953
0.16666667 0.125 0.04927929 0.04927929 0.04927929 0.04927929
0.16666667 0.125 0.04927929 0.04927929 0.04927929 0.04927929
0.16666667 0.29166666 0.04927929 0.04927929 0.04927929 0.04927929
0.16666667 0.29166666 0.04927929 0.04927929 0.04927929 0.04927929
0.16666667 0.45833334 0.04927929 0.04927929 0.04927929 0.04927929
0.16666667 0.45833334 0.04927929 0.04927929 0.04927929 0.04927929
0.16666667 0.625 0.04123034 0.041066073 0.041066073 0.04123034
0.16666667 0.625 0.04123034 0.041066073 0.041066073 0.04123034
0.16666667 0.7916667 0.041066073 0.041066073 0.041066073 0.041066073
0.16666667 0.7916667 0.041066073 0.041066073 0.041066073 0.041066073
0.16666667 0.9583333 0.041066073 0.041066073 0.041066073 0.041066073
0.16666667 0.9583333 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.125 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.125 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.625 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.625 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.7916667 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.7916667 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.9583333 0.041066073 0.041066073 0.041066073 0.041066073
0.33333334 0.9583333 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.125 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.125 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.625 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.625 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.7916667 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.7916667 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.9583333 0.041066073 0.041066073 0.041066073 0.041066073
0.5 0.9583333 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.125 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.125 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.29166666 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.45833334 0.041066073 0.041066073 0.041066073 0.041066073
0.6666667 0.625 0.045172684 0.048868626 0.045172684 0.048868626
0.6666667 0.625 0.045172684 0.048868626 0.045172684 0.048868626
0.6666667 0.7916667 0.045172684 0.037082665 0.037082665 0.045172684
0.6666667 0.7916667 0.045172684 0.037082665 0.037082665 0.045172684
0.6666667 0.9583333 0.048868626 0.048868626 0.048868626 0.048868626
0.6666667 0.9583333 0.048868626 0.048868626 0.048868626 0.048868626
0.8333333 0.125 0.048868626 0.048868626 0.048868626 0.048868626
0.8333333 0.125 0.048868626 0.048868626 0.048868626 0.048868626
0.8333333 0.29166666 0.048868626 0.048868626 0.048868626 0.048868626
0.8333333 0.29166666 0.048868626 0.048868626 0.048868626 0.048868626
0.8333333 0.45833334 0.048868626 0.048868626 0.048868626 0.048868626
